year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_total_population_sex_ratio_males_per_1,sex_and_age_total_population_under_5_years,sex_and_age_total_population_5_to_9_years,sex_and_age_total_population_10_to_14_years,sex_and_age_total_population_15_to_19_years,sex_and_age_total_population_20_to_24_years,sex_and_age_total_population_25_to_34_years,sex_and_age_total_population_35_to_44_years,sex_and_age_total_population_45_to_54_years,sex_and_age_total_population_55_to_59_years,sex_and_age_total_population_60_to_64_years,sex_and_age_total_population_65_to_74_years,sex_and_age_total_population_75_to_84_years,sex_and_age_total_population_85_years_and_over,sex_and_age_total_population_median_age_years,sex_and_age_total_population_under_18_years,sex_and_age_total_population_16_years_and_over,sex_and_age_total_population_18_years_and_over,sex_and_age_total_population_21_years_and_over,sex_and_age_total_population_62_years_and_over,sex_and_age_total_population_65_years_and_over,sex_and_age_total_population_18_years_and_over.1,sex_and_age_total_population_18_years_and_over_mal,sex_and_age_total_population_18_years_and_over_fem,sex_and_age_total_population_18_years_and_over_sex,sex_and_age_total_population_65_years_and_over.1,sex_and_age_total_population_65_years_and_over_mal,sex_and_age_total_population_65_years_and_over_fem,sex_and_age_total_population_65_years_and_over_sex,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_total_population_one_race.1,race_total_population_one_race_white,race_total_population_one_race_black_or_african_am,race_total_population_one_race_american_indian_and,race_total_population_one_race_american_indian_and.1,race_total_population_one_race_american_indian_and.2,race_total_population_one_race_american_indian_and.3,race_total_population_one_race_american_indian_and.4,race_total_population_one_race_asian,race_total_population_one_race_asian_asian_indian,state_fips,county_fips,race_total_population_one_race_asian_chinese,race_total_population_one_race_asian_filipino,race_total_population_one_race_asian_japanese,race_total_population_one_race_asian_korean,race_total_population_one_race_asian_vietnamese,race_total_population_one_race_asian_other_asian,race_total_population_one_race_native_hawaiian_and,race_total_population_one_race_native_hawaiian_and.1,race_total_population_one_race_native_hawaiian_and.2,race_total_population_one_race_native_hawaiian_and.3,race_total_population_one_race_native_hawaiian_and.4,race_total_population_one_race_some_other_race,race_total_population_two_or_more_races.1,race_total_population_two_or_more_races_white_and_,race_total_population_two_or_more_races_white_and_.1,race_total_population_two_or_more_races_white_and_.2,race_total_population_two_or_more_races_black_or_a,race_alone_or_in_combination_with_one_or_more_othe,race_alone_or_in_combination_with_one_or_more_othe.1,race_alone_or_in_combination_with_one_or_more_othe.2,race_alone_or_in_combination_with_one_or_more_othe.3,race_alone_or_in_combination_with_one_or_more_othe.4,race_alone_or_in_combination_with_one_or_more_othe.5,race_alone_or_in_combination_with_one_or_more_othe.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units,citizen_voting_age_population_citizen_18_and_over_,citizen_voting_age_population_citizen_18_and_over_.1,citizen_voting_age_population_citizen_18_and_over_.2
2021,Isanti County,Minnesota,40604,20573,20031,102.7,2390,2720,2922,2436,2068,5210,5026,5340,3216,2754,3910,1850,762,40.2,9638,31878,30966,29761,8045,6522,30966,15614,15352,101.7,6522,2993,3529,84.8,40604,39635,969,39635,38355,308,142,0,55,0,21,664,78,27,59,64,29,4,4,6,479,5,0,0,0,5,161,969,282,433,82,0,40604,39314,630,624,756,5,287,40604,946,758,22,0,166,39658,37721,297,92,664,5,40,839,33,806,16380,30546,15438,15108
2021,Itasca County,Minnesota,44969,22821,22148,103.0,2284,2725,2588,2843,1973,4226,5146,5243,3531,3756,6419,2963,1272,46.5,9381,36746,35588,34151,12947,10654,35588,17906,17682,101.3,10654,5173,5481,94.4,44969,42635,2334,42635,40532,252,1451,65,1120,1,6,122,15,27,61,19,30,0,19,14,25,27,23,3,0,1,251,2334,208,849,189,0,44969,42855,467,2331,324,34,1317,44969,737,437,64,17,219,44232,40237,252,1421,122,24,90,2086,863,1223,25660,35495,17864,17631
2021,Jackson County,Minnesota,10016,5151,4865,105.9,589,522,693,598,487,1048,1130,1157,779,819,1138,641,415,44.4,2209,8069,7807,7508,2665,2194,7807,3976,3831,103.8,2194,1027,1167,88.0,10016,9725,291,9725,9358,23,3,0,3,0,0,155,0,27,63,49,22,3,7,0,74,0,0,0,0,0,186,291,113,52,93,7,10016,9638,155,65,248,0,209,10016,417,266,0,0,151,9599,9159,23,3,155,0,0,259,9,250,4933,7735,3946,3789
2021,Kanabec County,Minnesota,16004,7998,8006,99.9,818,963,989,997,793,1541,1874,2113,1325,1265,2007,957,362,45.2,3427,13024,12577,12008,4001,3326,12577,6318,6259,100.9,3326,1626,1700,95.6,16004,15468,536,15468,15250,62,65,0,43,0,4,84,0,27,65,2,49,0,8,0,25,0,0,0,0,0,7,536,121,209,96,2,16004,15773,211,296,191,0,89,16004,272,125,51,17,79,15732,15045,62,61,73,0,0,491,45,446,7731,12552,6302,6250
2021,Kandiyohi County,Minnesota,43504,21941,21563,101.8,2911,2912,3226,2717,2588,5159,4996,4731,2959,3115,4664,2187,1339,39.2,10756,33941,32748,31116,10016,8190,32748,16428,16320,100.7,8190,3880,4310,90.0,43504,41799,1705,41799,36838,2522,197,0,123,0,19,287,1,27,67,105,7,4,63,19,88,0,0,0,0,0,1955,1705,332,147,324,1,43504,38525,2886,368,628,0,2839,43504,5593,3805,74,16,1698,37911,33955,2522,135,282,0,103,914,126,788,19927,30951,15437,15514
2021,Kittson County,Minnesota,4213,2118,2095,101.1,243,239,285,235,230,365,401,486,314,365,578,286,186,47.7,924,3411,3289,3119,1261,1050,3289,1650,1639,100.7,1050,488,562,86.8,4213,4090,123,4090,4014,55,5,0,0,0,0,12,0,27,69,0,4,0,0,0,8,0,0,0,0,0,4,123,34,19,5,0,4213,4112,102,25,30,0,68,4213,68,39,22,0,7,4145,3981,55,5,12,0,4,88,29,59,2318,3250,1629,1621
2021,Koochiching County,Minnesota,12203,6141,6062,101.3,470,574,695,760,502,1098,1255,1505,1125,1002,1917,845,455,50.4,2183,10323,10020,9608,3743,3217,10020,5026,4994,100.6,3217,1544,1673,92.3,12203,11630,573,11630,11189,71,265,0,177,0,0,23,0,27,71,0,8,1,7,0,7,0,0,0,0,0,82,573,26,286,13,0,12203,11762,97,551,36,0,330,12203,169,109,10,0,50,12034,11135,71,263,23,0,0,542,217,325,7459,9861,4978,4883
2021,Lac qui Parle County,Minnesota,6753,3428,3325,103.1,333,444,388,385,294,554,725,719,515,580,915,593,308,48.6,1414,5534,5339,5189,2157,1816,5339,2678,2661,100.6,1816,860,956,90.0,6753,6619,134,6619,6426,34,10,0,7,0,0,45,0,27,73,0,13,0,13,0,19,0,0,0,0,0,104,134,46,30,38,0,6753,6559,80,41,83,0,124,6753,175,129,13,0,33,6578,6365,31,10,45,0,8,119,10,109,3487,5245,2638,2607
2021,Lake County,Minnesota,10835,5576,5259,106.0,518,627,531,475,549,994,1204,1218,987,907,1617,770,438,49.3,2044,9027,8791,8619,3409,2825,8791,4504,4287,105.1,2825,1398,1427,98.0,10835,10569,266,10569,10455,36,31,0,15,0,0,23,0,27,75,0,13,0,0,10,0,0,0,0,0,0,24,266,23,62,33,6,10835,10681,175,189,90,6,79,10835,167,131,0,3,33,10668,10320,36,31,23,0,8,250,3,247,7393,8757,4496,4261
2021,Lake of the Woods County,Minnesota,3757,2010,1747,115.1,229,203,172,225,116,363,415,414,353,360,559,249,99,48.5,784,3078,2973,2898,1134,907,2973,1604,1369,117.2,907,459,448,102.5,3757,3530,227,3530,3451,2,73,0,70,0,0,3,0,27,77,0,0,0,0,3,0,0,0,0,0,0,1,227,0,131,36,0,3757,3678,41,243,39,0,22,3757,2,1,0,0,1,3755,3450,2,73,3,0,0,227,21,206,3414,2947,1585,1362
2021,Le Sueur County,Minnesota,28567,14459,14108,102.5,1701,1766,2158,1783,1494,3136,3697,3694,2208,1935,2946,1547,502,40.9,6817,22578,21750,20893,6203,4995,21750,10981,10769,102.0,4995,2355,2640,89.2,28567,27940,627,27940,26850,230,74,0,23,0,15,112,25,27,79,4,28,9,36,3,7,0,0,0,0,0,674,627,132,126,158,0,28567,27477,364,204,270,4,879,28567,1866,1422,42,6,396,26701,25811,230,73,112,0,39,436,26,410,12760,21377,10801,10576
2021,Lincoln County,Minnesota,5655,2884,2771,104.1,330,366,394,316,265,552,590,631,404,405,673,404,325,45.4,1323,4517,4332,4209,1657,1402,4332,2185,2147,101.8,1402,637,765,83.3,5655,5542,113,5542,5464,37,7,0,0,0,2,7,3,27,81,0,0,0,0,0,4,17,0,0,0,17,10,113,14,39,11,0,5655,5575,51,48,18,17,59,5655,120,56,16,0,48,5535,5374,37,7,7,17,0,93,33,60,3066,4291,2148,2143
2021,Lyon County,Minnesota,25477,12511,12966,96.5,1872,1709,1993,2000,1777,3011,2991,2830,1621,1586,2227,1278,582,35.9,6630,19581,18847,17421,5003,4087,18847,9247,9600,96.3,4087,1842,2245,82.0,25477,24709,768,24709,21489,828,58,25,4,0,6,1248,60,27,83,46,21,1,50,7,1063,5,0,1,0,4,1081,768,212,140,65,0,25477,22199,1115,270,1340,55,1375,25477,1865,1240,114,0,511,23612,21051,776,30,1248,2,36,469,11,458,11138,18110,8839,9271
2021,McLeod County,Minnesota,36662,18377,18285,100.5,2035,2325,2575,2397,1956,4249,4534,4683,2504,2584,3821,2119,880,40.8,8499,29147,28163,26895,8289,6820,28163,13949,14214,98.1,6820,3080,3740,82.4,36662,35735,927,35735,34049,172,92,0,64,0,0,306,2,27,85,153,45,36,56,0,14,0,0,0,0,0,1116,927,129,126,46,0,36662,34900,460,221,515,12,1571,36662,2466,2109,6,89,262,34196,32919,172,85,306,0,130,584,110,474,15773,27665,13594,14071
2021,Mahnomen County,Minnesota,5429,2782,2647,105.1,457,516,480,391,308,556,576,526,332,350,548,267,122,35.1,1709,3897,3720,3529,1141,937,3720,1865,1855,100.5,937,445,492,90.4,5429,4621,808,4621,2490,65,2032,1,1742,0,46,20,0,27,87,7,2,8,0,0,3,5,5,0,0,0,9,808,48,690,9,11,5429,3276,129,2761,40,11,43,5429,257,177,20,29,31,5172,2417,57,1965,20,5,7,701,7,694,2582,3714,1861,1853
2021,Marshall County,Minnesota,9082,4585,4497,102.0,550,636,562,575,441,953,1017,1028,673,699,1034,614,300,42.3,2115,7201,6967,6657,2356,1948,6967,3546,3421,103.7,1948,924,1024,90.2,9082,8855,227,8855,8600,41,42,0,18,0,0,33,2,27,89,0,16,3,10,0,2,0,0,0,0,0,139,227,40,57,8,0,9082,8826,83,103,41,0,259,9082,416,259,13,2,142,8666,8418,41,36,33,0,7,131,25,106,4466,6935,3534,3401
2021,Martin County,Minnesota,20070,10033,10037,100.0,1167,1377,1110,1164,968,2131,2073,2216,1553,1688,2451,1317,855,45.2,4415,16083,15655,15067,5628,4623,15655,7775,7880,98.7,4623,2152,2471,87.1,20070,19599,471,19599,19047,76,35,0,3,0,5,109,0,27,91,77,9,0,10,7,6,2,0,0,0,2,330,471,152,58,16,0,20070,19495,237,151,148,78,490,20070,1037,924,7,23,83,19033,18306,76,28,109,2,165,347,40,307,9797,15600,7736,7864
2021,Meeker County,Minnesota,23268,11904,11364,104.8,1399,1359,1880,1545,1268,2324,2640,2709,1795,1731,2648,1390,580,42.1,5697,18314,17571,16806,5712,4618,17571,8970,8601,104.3,4618,2229,2389,93.3,23268,22816,452,22816,22243,87,25,0,7,11,1,49,0,27,93,4,5,0,0,35,5,0,0,0,0,0,412,452,110,98,81,0,23268,22695,214,146,134,33,529,23268,979,686,5,1,287,22289,21740,87,14,49,0,27,372,41,331,10589,17412,8887,8525
2021,Mille Lacs County,Minnesota,26397,13398,12999,103.1,1618,1861,1743,1633,1303,3074,3215,3301,1902,2021,2740,1443,543,40.3,6325,20826,20072,19294,6003,4726,20072,10130,9942,101.9,4726,2215,2511,88.2,26397,25284,1113,25284,23463,107,1226,16,975,0,48,247,3,27,95,16,25,50,74,0,79,50,16,0,0,34,191,1113,210,572,96,17,26397,24552,371,1853,349,59,364,26397,690,395,15,127,153,25707,23286,107,1141,156,28,75,914,86,828,12754,19909,10043,9866
2021,Morrison County,Minnesota,33876,17258,16618,103.9,1971,2312,2345,2013,1688,3608,4069,4077,2559,2630,3763,1927,914,42.0,7966,26826,25910,24881,8147,6604,25910,13094,12816,102.2,6604,3134,3470,90.3,33876,33089,787,33089,32562,96,37,0,18,0,0,94,2,27,97,5,32,0,4,36,15,0,0,0,0,0,300,787,336,221,72,0,33876,33349,436,294,207,4,418,33876,607,447,83,0,77,33269,32253,96,26,94,0,97,703,75,628,16059,25736,12957,12779
2021,Mower County,Minnesota,39985,20331,19654,103.4,2644,2945,2917,2570,2160,4887,5092,4469,2574,2478,3917,2181,1151,38.7,10224,30858,29761,28345,8731,7249,29761,14997,14764,101.6,7249,3302,3947,83.7,39985,37904,2081,37904,32671,1435,64,3,27,1,1,2023,111,27,99,181,79,5,39,30,1578,153,0,0,0,153,1558,2081,341,163,219,4,39985,34667,1863,303,2310,177,2817,39985,4903,3702,36,246,919,35082,30518,1431,35,1990,153,61,894,108,786,16893,27124,13525,13599
2021,Murray County,Minnesota,8224,4149,4075,101.8,457,456,570,477,418,695,886,903,584,680,1120,617,361,46.6,1805,6639,6419,6233,2556,2098,6419,3240,3179,101.9,2098,1024,1074,95.3,8224,8104,120,8104,7804,42,28,0,23,1,0,123,0,27,101,5,1,0,0,0,117,0,0,0,0,0,107,120,15,24,32,0,8224,7917,59,52,162,11,145,8224,370,126,13,5,226,7854,7562,42,25,118,0,10,97,13,84,4403,6276,3179,3097
2021,Nicollet County,Minnesota,34295,17193,17102,100.5,1940,2057,2373,2752,2937,4196,4481,3912,1804,2388,3223,1508,724,36.5,7649,27406,26646,24299,7063,5455,26646,13427,13219,101.6,5455,2605,2850,91.4,34295,32441,1854,32441,30666,856,109,1,26,0,2,560,21,27,103,110,118,51,115,36,109,0,0,0,0,0,250,1854,466,140,184,0,34295,32405,1623,376,874,76,1001,34295,1652,1238,32,10,372,32643,29912,846,70,546,0,49,1220,160,1060,13358,25850,13049,12801
2021,Nobles County,Minnesota,22223,11479,10744,106.8,1812,1809,1556,1704,1348,2521,2658,2427,1383,1363,1972,1039,631,36.4,6182,16691,16041,15044,4480,3642,16041,8451,7590,111.3,3642,1732,1910,90.7,22223,20461,1762,20461,15602,1186,294,0,22,0,0,1199,8,27,105,1,11,0,12,57,1110,0,0,0,0,0,2180,1762,66,95,376,0,22223,17357,1513,391,1862,81,3061,22223,6497,2841,130,3,3523,15726,12753,1083,54,1134,0,0,702,10,692,8420,13476,6908,6568
2021,Norman County,Minnesota,6500,3353,3147,106.5,356,424,453,458,332,603,734,785,444,542,729,385,255,43.5,1550,5154,4950,4756,1686,1369,4950,2543,2407,105.7,1369,679,690,98.4,6500,6236,264,6236,5992,75,119,2,93,0,2,36,0,27,107,3,6,5,14,5,3,0,0,0,0,0,14,264,22,98,8,0,6500,6232,97,218,68,24,126,6500,352,273,18,7,54,6148,5778,67,117,36,0,0,150,5,145,3250,4885,2496,2389
2021,Olmsted County,Minnesota,160928,78946,81982,96.3,10732,10772,11572,9835,9185,22939,21894,18487,11547,9284,14101,6911,3669,37.4,39647,125540,121281,116579,30132,24681,121281,58823,62458,94.2,24681,10954,13727,79.8,160928,154165,6763,154165,131507,11046,204,0,105,0,5,9425,1515,27,109,1845,409,208,625,1336,3487,97,22,30,0,45,1886,6763,1680,653,2150,13,160928,137919,13085,1031,12000,217,3743,160928,8440,5184,726,171,2359,152488,125976,10736,166,9383,97,416,5714,951,4763,68205,114693,55172,59521
2021,Otter Tail County,Minnesota,59728,30181,29547,102.1,3387,3877,3612,3437,2910,5729,6320,6607,4686,5007,8091,4166,1899,46.3,13053,48116,46675,44814,17008,14156,46675,23509,23166,101.5,14156,6846,7310,93.7,59728,57789,1939,57789,55663,702,147,3,53,0,21,281,10,27,111,23,55,10,30,113,40,0,0,0,0,0,996,1939,395,555,242,11,59728,57499,1278,793,636,25,1591,59728,2182,1476,63,37,606,57546,54762,675,138,281,0,128,1562,233,1329,36464,45998,23099,22899
2021,Pennington County,Minnesota,14063,7017,7046,99.6,874,942,877,842,895,1708,1735,1621,975,1029,1392,828,345,39.5,3276,11194,10787,10260,3206,2565,10787,5362,5425,98.8,2565,1153,1412,81.7,14063,13606,457,13606,13009,182,164,7,81,0,0,167,10,27,113,4,40,0,26,46,41,0,0,0,0,0,84,457,92,124,29,0,14063,13457,294,319,198,0,274,14063,581,457,17,0,107,13482,12631,179,164,167,0,52,289,48,241,6621,10669,5296,5373
2021,Pine County,Minnesota,28997,15615,13382,116.7,1347,1477,1806,1653,1293,3096,3629,3817,2449,2420,3596,1759,655,45.9,5700,24001,23297,22369,7477,6010,23297,12644,10653,118.7,6010,2951,3059,96.5,28997,27918,1079,27918,26295,657,619,0,384,0,27,223,0,27,115,31,51,0,22,38,81,22,0,9,13,0,102,1079,167,522,122,18,28997,27333,885,1221,376,22,290,28997,878,530,21,16,311,28119,25636,628,601,223,13,44,974,111,863,16913,23150,12584,10566
2021,Pipestone County,Minnesota,9370,4570,4800,95.2,619,688,777,601,433,974,966,1062,632,680,983,621,334,40.6,2523,7128,6847,6643,2383,1938,6847,3308,3539,93.5,1938,829,1109,74.8,9370,9001,369,9001,8597,103,123,0,10,0,46,93,6,27,117,0,7,9,0,0,71,17,0,0,17,0,68,369,161,102,13,1,9370,8962,265,226,109,19,158,9370,712,470,83,1,158,8658,8127,18,116,93,0,18,286,18,268,4349,6586,3162,3424
2021,Polk County,Minnesota,31303,16028,15275,104.9,2093,2269,2142,2045,1675,3819,3594,3517,2348,2063,3218,1689,831,39.0,7743,24442,23560,22438,6988,5738,23560,11980,11580,103.5,5738,2687,3051,88.1,31303,29707,1596,29707,27694,790,458,3,338,15,10,363,21,27,119,209,52,8,41,2,30,9,5,0,0,4,393,1596,263,332,25,35,31303,29242,1156,978,408,11,1264,31303,2119,1643,82,93,301,29184,26687,762,420,363,9,147,796,133,663,14651,23254,11841,11413
2021,Pope County,Minnesota,11216,5774,5442,106.1,595,685,681,601,489,1183,1272,1166,921,888,1562,756,417,45.9,2377,9097,8839,8543,3262,2735,8839,4468,4371,102.2,2735,1322,1413,93.6,11216,10951,265,10951,10685,60,37,1,5,2,17,77,0,27,121,2,34,0,5,33,3,0,0,0,0,0,92,265,47,56,3,1,11216,10942,117,108,98,22,214,11216,198,109,38,11,40,11018,10638,60,24,77,0,23,196,75,121,6381,8800,4438,4362
2021,Ramsey County,Minnesota,549377,269513,279864,96.3,36986,35579,36005,35603,37440,90033,70859,60663,34726,31956,47916,20706,10905,35.3,128834,433816,420543,397860,98547,79527,420543,203544,216999,93.8,79527,34613,44914,77.1,549377,515878,33499,515878,349363,66903,3246,11,1339,46,251,82401,4275,27,123,5145,1623,802,2331,3155,65070,144,23,66,13,42,13821,33499,10766,3778,5847,571,549377,380243,82350,10407,90055,904,22845,549377,41932,27889,1961,1321,10761,507445,330847,65778,2379,81977,144,1855,24465,2089,22376,227279,389925,186588,203337
2021,Red Lake County,Minnesota,3921,2006,1915,104.8,220,255,307,243,155,345,549,423,303,305,447,219,150,42.9,967,3071,2954,2865,1012,816,2954,1507,1447,104.1,816,414,402,103.0,3921,3785,136,3785,3674,35,71,0,36,0,2,0,0,27,125,0,0,0,0,0,0,0,0,0,0,0,5,136,34,22,26,0,3921,3808,71,93,26,0,59,3921,143,119,3,2,19,3778,3590,33,69,0,0,0,86,7,79,1881,2942,1495,1447
2021,Redwood County,Minnesota,15435,7757,7678,101.0,988,1052,1175,1013,790,1597,1668,1714,1095,1067,1779,906,591,40.6,3881,12022,11554,11040,3865,3276,11554,5780,5774,100.1,3276,1494,1782,83.8,15435,14850,585,14850,13449,94,664,0,40,1,565,374,22,27,127,6,11,0,22,3,310,0,0,0,0,0,269,585,84,250,88,15,15435,13974,229,971,484,28,370,15435,591,530,24,0,37,14844,13311,94,544,374,0,18,503,40,463,7122,11470,5734,5736
2021,Renville County,Minnesota,14768,7525,7243,103.9,895,1024,960,854,763,1593,1614,1713,1178,1141,1591,972,470,43.1,3451,11671,11317,10853,3723,3033,11317,5763,5554,103.8,3033,1447,1586,91.2,14768,14243,525,14243,13016,56,146,0,23,0,89,104,3,27,129,0,21,0,17,0,63,0,0,0,0,0,921,525,15,100,40,2,14768,13537,94,302,195,26,1202,14768,1359,1206,0,27,126,13409,12793,53,146,104,0,20,293,60,233,6990,11047,5600,5447
2021,Rice County,Minnesota,66795,34262,32533,105.3,3726,3841,4466,5707,6498,7650,8077,7874,4452,3992,6280,3008,1224,36.9,14572,53913,52223,47200,12674,10512,52223,26971,25252,106.8,10512,4906,5606,87.5,66795,64274,2521,64274,56077,4121,334,0,54,6,22,1560,57,27,131,453,108,51,292,309,290,67,31,27,9,0,2115,2521,261,508,310,3,66795,58379,4691,933,1941,153,3366,66795,5667,4457,101,13,1096,61128,53981,4121,163,1549,40,14,1260,292,968,24930,49103,25179,23924
2021,Rock County,Minnesota,9718,4744,4974,95.4,645,685,736,674,482,1033,1125,1075,707,634,1005,570,347,40.4,2503,7527,7215,6823,2342,1922,7215,3520,3695,95.3,1922,883,1039,85.0,9718,9462,256,9462,9267,40,63,0,0,0,52,59,0,27,133,3,42,0,4,0,10,0,0,0,0,0,33,256,131,12,0,3,9718,9520,209,109,59,0,133,9718,323,204,0,0,119,9395,9020,40,60,59,0,0,216,40,176,4225,7153,3479,3674
2021,Roseau County,Minnesota,15321,8057,7264,110.9,858,1102,1077,994,840,1485,1800,2039,1203,1226,1586,779,332,41.7,3715,12041,11606,11039,3529,2697,11606,6060,5546,109.3,2697,1315,1382,95.2,15321,14813,508,14813,13918,159,248,4,187,8,15,436,0,27,135,14,85,4,29,22,282,0,0,0,0,0,52,508,27,144,66,6,15321,14414,205,418,508,0,298,15321,231,106,64,12,49,15090,13870,134,233,432,0,24,397,149,248,7181,11370,5962,5408
2021,St. Louis County,Minnesota,200311,100911,99400,101.5,9878,10578,11086,14063,17737,22876,23216,22218,14143,15518,23520,10419,5059,40.9,38280,166899,162031,150100,48419,38998,162031,81251,80780,100.6,38998,18305,20693,88.5,200311,193011,7300,193011,183035,3252,3623,19,2493,8,161,2151,352,27,137,490,166,81,219,205,638,44,17,1,0,26,906,7300,1584,2848,892,104,200311,189981,5220,6850,3235,217,2337,200311,3716,1976,143,185,1412,196595,181360,3226,3482,2151,41,244,6091,481,5610,103599,160300,80397,79903
2021,Scott County,Minnesota,149568,74727,74841,99.8,9688,11702,11991,11098,8107,17633,22228,21970,10295,7946,10779,4326,1805,37.0,40744,113700,108824,103695,21675,16910,108824,54300,54524,99.6,16910,7960,8950,88.9,149568,142585,6983,142585,122135,7201,746,0,54,0,374,9201,1437,27,139,1007,493,37,509,3129,2589,14,0,14,0,0,3288,6983,1637,1245,1188,19,149568,128487,9674,2314,11102,411,5288,149568,8158,4867,682,70,2539,141410,118416,7186,593,9201,2,437,5575,654,4921,53639,104071,52161,51910
2021,Sherburne County,Minnesota,96295,49176,47119,104.4,6345,7209,7237,6854,5415,12881,13694,13701,6833,5172,7011,2419,1524,36.4,25400,74058,70895,67401,13928,10954,70895,36522,34373,106.3,10954,5103,5851,87.2,96295,92766,3529,92766,86543,2835,349,0,215,32,62,1407,139,27,141,436,81,20,226,88,417,0,0,0,0,0,1632,3529,918,590,421,106,96295,89854,3959,1138,1938,85,2982,96295,2704,2011,177,35,481,93591,85618,2827,305,1407,0,670,2764,627,2137,35491,69741,35870,33871
2021,Sibley County,Minnesota,14948,7603,7345,103.5,865,1008,1032,928,751,1660,1844,1819,1194,1147,1468,785,447,41.6,3515,11870,11433,10937,3338,2700,11433,5842,5591,104.5,2700,1245,1455,85.6,14948,14573,375,14573,13774,146,64,0,9,0,8,68,33,27,143,6,21,0,6,0,2,0,0,0,0,0,521,375,55,29,63,0,14948,14149,205,97,131,2,743,14948,1381,1190,42,18,131,13567,13105,146,52,68,0,19,177,24,153,6452,10977,5578,5399
2021,Stearns County,Minnesota,157638,79779,77859,102.5,10144,10033,10509,13264,16084,18977,18304,17190,10190,9284,13672,6869,3118,34.9,37029,124708,120609,109963,29262,23659,120609,61017,59592,102.4,23659,11133,12526,88.9,157638,152627,5011,152627,134990,11743,248,0,75,0,82,3176,178,27,145,388,132,86,309,828,1255,32,1,10,21,0,2438,5011,1598,748,1134,178,157638,139671,13872,1375,4459,218,3460,157638,5724,3779,418,293,1234,151914,132424,11687,209,3161,28,356,4049,211,3838,65344,115783,58366,57417
2021,Steele County,Minnesota,37363,18827,18536,101.6,2228,2248,3180,2571,1960,4231,4578,4721,2757,2272,3712,1791,1114,39.6,9334,29111,28029,26645,8159,6617,28029,14120,13909,101.5,6617,3008,3609,83.3,37363,35894,1469,35894,33644,1247,36,0,19,0,0,151,6,27,147,12,31,0,18,19,65,25,0,0,0,25,791,1469,497,42,320,0,37363,35107,1762,87,500,30,1381,37363,3033,2627,76,6,324,34330,31960,1217,12,145,2,3,991,125,866,15663,27323,13660,13663
2021,Stevens County,Minnesota,9669,4950,4719,104.9,557,510,659,1005,1147,1091,1072,899,461,653,837,554,224,33.9,2076,7799,7593,6742,1989,1615,7593,3818,3775,101.1,1615,739,876,84.4,9669,9377,292,9377,8449,181,114,0,58,0,34,217,0,27,149,57,2,5,0,6,147,35,0,13,0,22,381,292,20,86,13,5,9669,8704,228,224,230,63,538,9669,708,566,42,5,95,8961,8314,145,106,217,22,7,150,12,138,4217,7235,3614,3621
2021,Swift County,Minnesota,9810,5006,4804,104.2,549,598,703,607,528,1005,1119,1109,751,705,1128,637,371,43.4,2278,7834,7532,7212,2589,2136,7532,3805,3727,102.1,2136,976,1160,84.1,9810,9586,224,9586,9128,125,42,0,5,0,0,36,0,27,151,0,0,0,0,0,36,81,4,0,0,77,174,224,107,40,3,3,9810,9331,235,99,43,85,241,9810,538,443,0,6,89,9272,8796,124,42,36,81,12,181,36,145,4702,7261,3655,3606
2021,Todd County,Minnesota,25121,13006,12115,107.4,1673,1518,1884,1446,1228,2522,2673,2831,1878,2119,3065,1625,659,43.4,6060,19699,19061,18405,6575,5349,19061,9859,9202,107.1,5349,2677,2672,100.2,25121,23810,1311,23810,22775,140,134,0,21,0,39,131,64,27,153,39,8,0,4,12,4,58,0,6,0,52,572,1311,122,112,36,0,25121,24050,320,272,169,58,1587,25121,1754,1321,216,5,212,23367,22282,137,65,131,58,60,634,387,247,12796,18471,9477,8994
2021,Traverse County,Minnesota,3362,1666,1696,98.2,200,176,198,207,232,290,345,368,261,254,389,217,225,46.2,707,2716,2655,2557,966,831,2655,1339,1316,101.7,831,392,439,89.3,3362,3271,91,3271,2999,6,229,0,8,0,107,7,7,27,155,0,0,0,0,0,0,0,0,0,0,0,30,91,15,54,5,0,3362,3074,21,299,12,16,31,3362,139,105,28,6,0,3223,2927,6,182,7,0,10,91,1,90,1904,2631,1324,1307
